Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
30271,BF_Snow_Enemy_04b_005,Mighty Dark Sentinel Mk.II,17,5,"Sword, Spear, Axe, Fire, Light",3740,170,170,36,30,40,80,70,110,75,135
30272,BF_Snow_Enemy_04b_006,Menacing Accursed Armor,25,5,"Bow, Fan, Fire, Wind",13620,280,280,54,60,60,120,130,130,300,225
30273,BF_Snow_Enemy_06a_005,Mighty Ice Sentinel,23,6,"Dagger, Staff, Tome, Fire, Lightning",4670,250,250,49,40,40,80,80,130,375,225
30274,BF_Snow_Enemy_06a_006,Menacing Snow Leopard,35,9,"Sword, Axe, Ice, Light",15230,380,380,70,50,50,180,200,170,1200,315
30275,BF_Snow_Enemy_06b_005,Mighty Ice Guardian,23,6,"Sword, Tome, Fire, Lightning",4470,270,270,49,40,20,110,100,140,375,225
30276,BF_Snow_Enemy_06b_006,Menacing Research Fellow,35,9,"Sword, Axe, Ice, Light",21100,440,440,70,40,90,110,170,180,1200,315
30277,BF_Snow_Enemy_05a_005,Mighty Frost Fox,20,5,"Sword, Staff, Tome, Fire, Lightning",4280,170,170,42,20,20,130,110,120,375,225
30278,BF_Snow_Enemy_05a_006,Menacing Frostwing Serpent,35,9,"Staff, Tome, Lightning",19690,490,490,70,40,80,140,160,170,1200,315
30279,BF_Snow_Enemy_05b_005,Mighty Ice Wisp,17,6,"Sword, Fan, Fire, Lightning, Dark",4770,150,150,36,20,60,70,80,140,75,135
30280,BF_Snow_Enemy_05b_006,Menacing Frost Bear,25,7,"Axe, Tome, Fire",12440,330,330,54,90,30,100,120,140,300,225
30281,BF_Enemy_HD_Rank01_L_Zako01,Greater Dreadwolf,35,9,"Dagger, Bow, Fan, Fire, Dark",6000,610,610,63,210,210,151,128,213,2800,16000
30282,BF_Forest_Enemy_01a_005,Mighty Marmot,11,5,"Sword, Axe, Staff, Fire, Light",2440,140,140,25,20,20,80,80,120,20,90
30283,BF_Forest_Enemy_01a_006,Menacing Manticore,15,5,"Dagger, Fan, Wind",7370,180,180,32,30,30,170,160,120,60,135
30284,BF_Forest_Enemy_01b_005,Mighty Scaled Viper,11,5,"Dagger, Staff, Tome, Lightning",2640,130,130,25,20,20,120,110,120,20,90
30285,BF_Forest_Enemy_01b_006,Menacing Demon Deer,15,4,"Sword, Spear, Bow, Lightning, Dark",6060,230,230,32,20,20,130,120,110,60,135
30286,BF_Forest_Enemy_02_005,Mighty Gabbrodillo,12,5,"Sword, Spear, Bow, Ice, Dark",3190,110,110,29,40,40,50,70,140,38,108
30287,BF_Forest_Enemy_02_006,Menacing Forest Ratkin IV,25,7,"Axe, Tome, Lightning, Dark",9910,360,360,54,40,40,150,160,140,300,225
30288,BF_Forest_Enemy_03_005,Mighty Rampant Weed,14,4,"Spear, Dagger, Bow, Ice, Dark",3170,150,150,32,10,10,70,70,110,38,108
30289,BF_Forest_Enemy_03_006,Menacing Reptalion,25,5,"Axe, Staff, Dark",14030,240,240,54,70,70,130,140,140,300,225
30290,BF_Forest_Enemy_04a_005,Mighty Thunder Sentinel,17,5,"Sword, Dagger, Axe, Ice, Wind",3850,180,180,36,30,30,80,80,120,75,135
30291,BF_Forest_Enemy_04a_006,Menacing Guard Dog,25,6,"Sword, Bow, Fire, Ice",9630,370,320,54,40,40,160,150,140,300,225
30292,BF_Forest_Enemy_04b_005,Mighty Bodyguard,17,4,"Dagger, Staff, Tome, Lightning",3020,210,210,36,20,20,70,90,110,75,135
30293,BF_Forest_Enemy_04b_006,Menacing Thunder Sentinel Mk.II,25,6,"Spear, Fan, Ice, Wind",10260,270,270,54,40,40,120,130,130,300,225
30294,BF_Forest_Enemy_06a_005,Herminia's Mighty Soldier II,23,6,"Sword, Axe, Fire, Light",5160,210,210,49,30,30,130,120,140,375,225
30295,BF_Forest_Enemy_06a_006,Menacing Shield Wielder,35,9,"Dagger, Fan, Wind",19290,320,320,70,90,90,120,160,210,1200,315
30296,BF_Forest_Enemy_06b_005,Mighty Shadow Bat,23,6,"Spear, Bow, Ice, Dark",4510,270,270,49,30,30,100,100,140,375,225
30297,BF_Forest_Enemy_06b_006,Menacing Sticky Slug,35,10,"Tome, Fan, Fire, Wind",20100,400,400,70,100,100,90,170,220,1200,315
30298,BF_Forest_Enemy_05_005,Mighty Mortal Mushroom,20,6,"Staff, Tome, Fire",4090,210,210,42,30,30,80,100,130,375,225
30299,BF_Forest_Enemy_05_006,Menacing Creeping Treant,35,9,"Spear, Axe, Fire, Lightning",19890,330,330,70,90,90,100,160,210,1200,315
30300,BF_Enemy_HD_Rank02_L_Zako01,Flesh-eating Plant,40,10,"Sword, Axe, Fan, Fire, Ice",8260,590,590,71,170,220,170,134,227,4200,18000
30301,BF_Plain_Enemy_01a_005,Mighty Thespian (Dancer),11,5,"Sword, Dagger, Staff, Lightning, Wind",2590,140,140,25,10,30,90,90,120,20,90
30302,BF_Plain_Enemy_01a_006,Menacing Thespian (Warrior),15,4,"Sword, Axe, Ice, Light",6100,230,230,32,30,20,100,140,110,75,135
30303,BF_Plain_Enemy_01b_005,Mighty Fire Sentinel,11,5,"Sword, Spear, Axe, Ice, Light",2340,140,170,25,20,20,90,90,120,20,90
30304,BF_Plain_Enemy_01b_006,Menacing Thespian (Leader),15,5,"Sword, Axe, Lightning, Wind",8000,150,150,32,20,40,90,100,120,75,135
30305,BF_Plain_Enemy_02_005,Mighty Aggressive Ant,12,4,"Sword, Dagger, Bow, Wind, Dark",2680,140,140,29,10,10,70,70,110,38,108
30306,BF_Plain_Enemy_02_006,Menacing Flatlands Froggen IV,25,7,"Sword, Axe, Fan, Fire, Ice",10010,360,360,54,40,40,130,170,140,300,225
30307,BF_Plain_Enemy_03_005,Mighty Shaggy Meep,14,6,"Sword, Axe, Bow, Fire, Dark",4000,130,130,32,50,50,60,80,160,38,108
30308,BF_Plain_Enemy_03_006,Menacing Bloody Bull,25,7,"Dagger, Staff, Lightning, Light",11440,330,260,54,70,30,130,120,140,300,225
30309,BF_Plain_Enemy_04_005,Mighty Wind Sentinel,17,5,"Sword, Spear, Axe, Lightning, Dark",3780,170,170,36,30,40,80,70,110,75,135
30310,BF_Plain_Enemy_04_006,Menacing Wind Elemental,25,8,"Tome, Fire, Lightning, Dark",12950,210,320,54,40,70,110,130,150,300,225
30311,BF_Plain_Enemy_06a_005,Mighty Thespian (Lecturer),23,6,"Sword, Fan, Ice, Wind",5670,190,230,49,10,60,70,80,140,375,225
30312,BF_Plain_Enemy_06a_006,Menacing Thespian (Ruffian),35,7,"Sword, Staff, Tome, Lightning",12990,510,510,70,40,40,150,210,160,1200,315
30313,BF_Plain_Enemy_06b_005,Mighty Fire Guardian,23,6,"Dagger, Fan, Ice, Wind",4560,250,220,49,40,20,100,110,140,375,225
30314,BF_Plain_Enemy_06b_006,Menacing Thespian (Guard),35,10,"Tome, Fan, Lightning",20300,340,340,70,100,100,120,170,220,1200,315
30315,BF_Plain_Enemy_05_005,Mighty Red Viper,20,6,"Axe, Bow, Ice, Dark",3900,250,200,42,30,30,100,100,130,375,225
30316,BF_Plain_Enemy_05_006,Menacing Ettin Asp,35,8,"Sword, Axe, Fire, Light",16240,400,400,70,50,50,150,170,160,1200,315
30317,BF_Enemy_HD_Rank03_L_Zako01,Admiral,45,11,"Dagger, Bow, Staff, Ice, Wind",13200,570,570,79,260,210,144,148,241,6500,20000
30318,BF_Sea_Enemy_01a_005,Mighty Barnacle Crab,30,9,"Sword, Spear, Tome, Lightning",8070,370,320,63,70,70,70,100,200,375,252
30319,BF_Sea_Enemy_01a_006,Menacing Barnacle Tortoise,35,10,"Axe, Staff, Tome, Lightning",19490,320,320,70,110,90,90,160,210,1200,315
30320,BF_Sea_Enemy_01b_005,Mighty Brine Anemone,30,8,"Dagger, Axe, Bow, Fan, Wind",6170,240,240,63,40,40,110,130,150,375,252
30321,BF_Sea_Enemy_01b_006,Menacing Cetus Maximus,35,7,"Sword, Axe, Fire, Light",22000,480,480,70,70,90,150,160,170,1200,315
30322,BF_Sea_Enemy_02_005,Mighty Hermit Conch,26,9,"Sword, Axe, Staff, Lightning",7030,210,210,54,40,40,70,90,180,375,252
30323,BF_Sea_Enemy_02_006,Menacing Rock Tortoise,35,10,"Sword, Bow, Fan, Fire, Light",20300,340,320,70,100,100,90,170,220,1200,315
30324,BF_Sea_Enemy_03_005,Mighty Sea Scorpion,28,7,"Dagger, Staff, Tome, Lightning, Light",5300,320,280,60,20,20,90,100,140,375,252
30325,BF_Sea_Enemy_03_006,Menacing Mossy Tortoise,35,10,"Dagger, Fan, Wind",21300,340,340,70,90,100,90,170,220,1200,315
30326,BF_Sea_Enemy_04_005,Mighty Sailfish,30,7,"Sword, Axe, Staff, Tome, Lightning",6400,260,260,63,30,30,130,140,140,375,252
30327,BF_Sea_Enemy_04_006,Menacing Animated Armor,35,7,"Sword, Axe, Fire, Light",20000,480,480,70,90,70,150,170,160,1200,315
30329,BF_Mount_Enemy_01_005,Mighty Great Falcon,52,9,"Spear, Bow, Tome, Fire",19330,530,530,113,50,50,190,230,220,5000,495
30330,BF_Mount_Enemy_01_006,Menacing Wild Weasel,65,10,"Dagger, Axe, Ice, Lightning",65140,900,850,138,80,80,270,440,300,9000,585
30331,BF_Mount_Enemy_02_005,Mighty Shaggy Aurochs,56,12,"Sword, Dagger, Staff, Fire, Dark",29260,520,520,125,90,90,100,170,320,4000,495
30332,BF_Mount_Enemy_02_006,Menacing Winged Serpent,65,10,"Spear, Bow, Tome, Fire, Wind",79000,880,880,138,80,80,370,460,290,9000,585
30333,BF_Mount_Enemy_03a_005,Mighty Highland Goat,54,10,"Spear, Staff, Fan, Wind",20310,610,610,113,50,50,160,210,240,5000,495
30334,BF_Mount_Enemy_03a_006,Menacing Woolly Spider,65,14,"Sword, Axe, Staff, Fire, Ice",92450,810,810,138,160,220,210,330,390,9000,585
30335,BF_Mount_Enemy_03b_005,Mighty Mountain Goat,54,11,"Sword, Spear, Staff, Lightning",22780,660,660,113,60,60,150,190,250,5000,495
30336,BF_Mount_Enemy_03b_006,Menacing Spiked Skink,65,10,"Spear, Dagger, Staff, Dark",70380,770,770,138,80,80,260,380,290,9000,585
30337,BF_Mount_Enemy_03c_005,Mighty Ratkin,54,9,"Bow, Tome, Fan, Ice, Light",19130,790,790,113,40,40,170,200,230,5000,495
30338,BF_Mount_Enemy_03c_006,Menacing Highland Ratking I,65,10,"Spear, Dagger, Fan, Lightning, Light",71830,900,900,138,80,80,320,390,290,9000,585
30339,BF_Mount_Enemy_04_005,Mighty Blood Viper,55,9,"Sword, Dagger, Tome, Ice, Wind",21950,550,550,125,50,50,200,240,240,5000,495
30340,BF_Mount_Enemy_04_006,Menacing Gooey Slug,65,14,"Dagger, Light",98680,900,890,138,220,160,150,330,390,9000,585
30342,BF_Desert_Enemy_01_005,Mighty Cactus Roller,47,12,"Sword, Spear, Staff, Wind",17290,390,390,92,90,90,90,140,250,2500,405
30343,BF_Desert_Enemy_01_006,Menacing Sandworm,55,10,"Spear, Axe, Wind, Light",41980,890,840,125,80,80,250,320,250,4000,495
30344,BF_Desert_Enemy_02_005,Mighty Giant Scorpion,50,13,"Spear, Staff, Tome, Ice",22150,580,580,102,100,100,100,160,300,2500,405
30345,BF_Desert_Enemy_02_006,Menacing Sand Lizardking I,55,9,"Bow, Staff, Ice, Dark",39510,890,850,125,70,70,240,300,240,4000,495
30346,BF_Desert_Enemy_03_005,Mighty Flame Remnant Mk.II,50,10,"Sword, Axe, Bow, Ice",16620,470,470,102,50,50,160,190,230,2500,405
30347,BF_Desert_Enemy_03_006,Menacing Desert Worm,55,8,"Spear, Axe, Fan, Dark",32800,850,850,125,60,70,210,340,240,4000,495
30349,BF_River_Enemy_01_005,Mighty River Wasp,40,8,"Sword, Spear, Dagger, Bow",10210,350,350,79,40,40,160,180,170,2500,405
30350,BF_River_Enemy_01_006,Menacing Salamander,55,9,"Spear, Bow, Tome, Ice, Lightning",40740,860,860,125,70,80,240,310,240,4000,495
30351,BF_River_Enemy_02_005,Mighty Killer Bug,45,10,"Dagger, Bow, Fan, Fire, Dark",15740,370,370,87,90,90,90,130,250,2500,405
30352,BF_River_Enemy_02_006,Menacing River Frogking I,55,10,"Spear, Staff, Tome, Ice, Wind",42800,840,840,125,80,70,230,330,260,4000,495
30353,BF_River_Enemy_03_005,Mighty Sea Snake,42,9,"Sword, Axe, Fire, Light",10960,410,410,83,40,40,120,160,190,2500,405
30354,BF_River_Enemy_03_006,Menacing Collared Salamander,55,10,"Spear, Bow, Fan, Lightning, Wind",43210,860,820,125,80,70,260,330,260,4000,495
30355,BF_River_Enemy_04_005,Mighty Brigand Leader,42,8,"Axe, Tome, Ice, Light",11120,380,380,83,40,40,180,180,180,2500,405
30356,BF_River_Enemy_04_006,Menacing Master Thief II,55,9,"Spear, Axe, Fan, Lightning, Light",45270,690,690,125,80,80,300,370,240,4000,495
30357,BF_River_Enemy_05_005,Mighty Shadow Remnant,60,10,"Sword, Spear, Fan, Light",27300,600,600,138,50,50,160,270,270,11250,585
30358,BF_River_Enemy_05_006,Menacing Revenant,70,10,"Sword, Dagger, Bow, Tome",79250,1000,900,138,90,90,290,480,330,11000,630
30359,BF_River_Enemy_06_005,Mighty Riven Soldier,60,12,"Dagger, Axe, Bow, Fire, Lightning",34450,750,750,138,70,70,160,220,280,11250,585
30360,BF_River_Enemy_06_006,Menacing Guardian Mk.II,70,10,"Sword, Dagger, Staff, Fan",84740,950,850,138,90,90,300,420,310,11000,630
30361,BF_River_Enemy_07_005,Mighty Lord of the Flies,45,7,"Axe, Bow, Tome, Lightning, Light",17580,390,390,87,70,70,130,150,200,2500,405
30362,BF_River_Enemy_07_006,Menacing Giant Gator,55,9,"Spear, Axe, Ice, Lightning, Dark",40330,910,840,125,90,60,240,310,240,4000,495
30571,BF_Snow_Enemy_07_005,Mighty Winter Wanderweed,61,15,"Sword, Axe, Staff, Fire, Lightning",28000,800,800,138,80,70,180,230,370,7300,520
30572,BF_Snow_Enemy_07_006,Menacing Hoary Bear,62,12,"Spear, Tome, Fire, Lightning",70000,1100,1100,144,70,60,160,210,400,9000,550
30573,BF_Snow_Enemy_08_005,Mighty Hoary Howler,61,13,"Spear, Dagger, Bow, Fire, Lightning, Light",30000,860,860,138,80,70,230,220,370,7700,495
30574,BF_Snow_Enemy_08_006,Menacing Reptalios,62,15,"Axe, Staff, Dark",82000,900,900,144,100,100,220,290,400,8500,600
30585,BF_Forest_Enemy_07_005,Mighty Forest Ratkin IV,62,12,"Dagger, Staff, Fire, Dark",34000,860,860,144,110,110,200,190,340,7500,530
30586,BF_Forest_Enemy_07_006,Menacing Forest Ratking I,63,14,"Sword, Dagger, Fire, Lightning",70000,960,880,150,100,100,230,330,280,8400,580
30587,BF_Forest_Enemy_08a_007,Mighty Combatant (Apothecary),62,13,"Bow, Fan, Ice, Wind",35000,900,860,144,70,70,180,300,290,8000,560
30588,BF_Forest_Enemy_08a_008,Menacing Combatant (Warrior),63,13,"Dagger, Bow, Lightning, Dark",80000,900,800,150,80,80,190,200,270,9000,620
30589,BF_Forest_Enemy_09_005,Mighty Assassin Bug,62,13,"Dagger, Tome, Fire, Wind",33000,860,860,144,90,90,190,210,270,7800,540
30590,BF_Forest_Enemy_09_006,Menacing Icky Slug,63,14,"Bow, Tome, Fire, Lightning, Light",75000,920,920,150,160,160,170,310,370,8600,600
30454,BF_Enemy_HD_Rank09_L_Zako02,Mottled Asp,75,11,"Dagger, Bow, Ice, Wind, Light",50400,650,650,158,90,90,220,210,260,0,0
5000,Wealth_Boss_Chapter1_01_01,Burly Blackrobe,1,2,"Sword, Dagger, Axe, Bow, Ice",276,86,86,10,16,12,73,60,107,10,500
5001,Wealth_Boss_Chapter1_01_02,Blackrobe,1,1,"Spear, Staff, Tome, Fire, Wind",80,86,86,10,16,12,73,60,107,0,0
5178,Wealth_Boss_Chapter1_01_01_02,Burly Blackrobe,4,2,"Sword, Dagger, Axe, Bow, Ice",324,95,95,14,20,16,73,60,107,10,500
5179,Wealth_Boss_Chapter1_01_02_02,Blackrobe,4,1,"Spear, Staff, Tome, Fire, Wind",134,95,95,14,20,16,73,60,107,0,0
5180,Wealth_Boss_Chapter1_01_01_03,Burly Blackrobe,6,2,"Sword, Dagger, Axe, Bow, Ice",465,112,112,14,24,20,73,60,107,10,500
5181,Wealth_Boss_Chapter1_01_02_03,Blackrobe,6,1,"Spear, Staff, Tome, Fire, Wind",163,112,112,14,24,20,73,60,107,0,0
5002,Wealth_Boss_Chapter1_02_01,Captain Tristan,6,6,"Spear, Bow, Tome, Fire, Dark",2300,105,105,14,17,11,84,61,107,100,1000
5003,Wealth_Boss_Chapter1_02_02,Mercenary,4,2,"Sword, Staff, Ice, Lightning, Light",525,91,91,14,17,11,73,61,107,0,0
5143,Wealth_Boss_Chapter1_02_01_02,Captain Tristan,10,8,"Spear, Bow, Tome, Fire, Dark",2800,160,160,18,17,11,88,62,124,125,1000
5144,Wealth_Boss_Chapter1_02_02_02,Mercenary,8,3,"Sword, Staff, Ice, Lightning, Light",750,125,125,16,17,11,78,62,124,0,0
5145,Wealth_Boss_Chapter1_02_01_03,Captain Tristan,12,8,"Spear, Bow, Tome, Fire, Dark",3600,180,180,26,19,13,93,64,131,150,1000
5146,Wealth_Boss_Chapter1_02_02_03,Mercenary,10,3,"Sword, Staff, Ice, Lightning, Light",950,140,140,18,19,13,83,64,131,0,0
5004,Wealth_Boss_Chapter2_01_01,Sonia,14,8,"Sword, Spear, Fire, Light",7125,245,245,29,24,18,125,66,133,200,1500
5005,Wealth_Boss_Chapter2_01_01_02,Sonia,16,10,"Sword, Spear, Fire, Light",7125,250,250,32,24,18,125,66,145,225,1650
5006,Wealth_Boss_Chapter2_01_01_03,Sonia,18,10,"Sword, Spear, Fire, Light",7125,255,255,36,24,18,125,66,147,250,1800
5007,Wealth_Boss_Chapter3_01_01,Rosso,18,9,"Spear, Staff, Fan, Wind, Light",4685,340,195,36,24,21,106,95,176,300,2000
5184,Wealth_Boss_Chapter3_01_01_02,Rosso,19,10,"Spear, Staff, Fan, Wind, Light",5185,360,210,36,24,21,106,95,176,325,2250
5185,Wealth_Boss_Chapter3_01_01_03,Rosso,20,11,"Spear, Staff, Fan, Wind, Light",5685,380,225,38,24,21,106,95,176,350,2500
5008,Wealth_Boss_Chapter3_02_01,Lady Herminia,20,6,"Dagger, Axe, Tome, Lightning, Dark",3800,210,225,38,20,22,125,95,176,0,0
5009,Wealth_Boss_Chapter3_02_02,Lady-in-waiting,20,4,"Axe, Bow, Staff, Fan, Wind",2500,185,185,38,20,22,120,95,176,0,0
5147,Wealth_Boss_Chapter3_02_01_02,Lady Herminia,22,7,"Dagger, Axe, Tome, Lightning, Dark",4100,235,245,40,22,22,128,95,176,0,0
5148,Wealth_Boss_Chapter3_02_02_02,Lady-in-waiting,22,5,"Axe, Bow, Staff, Fan, Wind",2800,195,185,40,22,22,123,95,176,0,0
5149,Wealth_Boss_Chapter3_02_01_03,Lady Herminia,24,7,"Dagger, Axe, Tome, Lightning, Dark",4300,260,270,44,24,22,131,95,176,0,0
5150,Wealth_Boss_Chapter3_02_02_03,Lady-in-waiting,24,5,"Axe, Bow, Staff, Fan, Wind",3100,205,185,44,24,22,126,95,176,0,0
5010,Wealth_Boss_Chapter3_03_01,Herminia the Huntress,20,15,"Dagger, Axe, Tome, Lightning, Dark",12500,320,340,38,24,22,128,95,176,450,3500
5151,Wealth_Boss_Chapter3_03_01_02,Herminia the Huntress,22,17,"Dagger, Axe, Tome, Lightning, Dark",13500,350,370,40,24,22,131,95,176,500,3750
5152,Wealth_Boss_Chapter3_03_01_03,Herminia the Huntress,24,18,"Dagger, Axe, Tome, Lightning, Dark",14500,380,400,44,24,22,134,95,176,550,4000
5011,Power_Boss_Chapter1_01_01,Abnormal Ruffian,1,4,"Spear, Dagger, Bow, Tome, Ice, Light",436,102,102,10,14,14,82,91,91,10,500
5182,Power_Boss_Chapter1_01_02,Abnormal Ruffian,4,4,"Spear, Dagger, Bow, Tome, Ice, Light",588,114,114,14,23,17,75,79,124,10,500
5183,Power_Boss_Chapter1_01_03,Abnormal Ruffian,6,4,"Spear, Dagger, Bow, Tome, Ice, Light",780,124,124,14,26,19,75,79,124,10,500
5012,Power_Boss_Chapter1_02_01,Al the Servant,6,8,"Sword, Dagger, Staff, Fan, Wind, Light",3150,110,120,14,14,11,86,60,107,100,1000
5155,Power_Boss_Chapter1_02_02,Al the Servant,10,10,"Sword, Dagger, Staff, Fan, Wind, Light",4650,170,170,18,17,13,91,60,124,125,1000
5156,Power_Boss_Chapter1_02_03,Al the Servant,12,10,"Sword, Dagger, Staff, Fan, Wind, Light",5560,190,190,26,19,15,96,64,131,150,1000
5014,Power_Boss_Chapter2_02_01,Jurgen,14,7,"Sword, Axe, Bow, Tome, Dark",5432,200,200,29,25,19,106,66,133,200,1500
5015,Power_Boss_Chapter2_02_02,Scarlet Wing,12,3,"Sword, Axe, Tome, Fan, Lightning",700,165,165,26,25,19,112,66,133,0,0
5016,Power_Boss_Chapter2_02_01_02,Jurgen,16,9,"Sword, Axe, Bow, Tome, Dark",5732,210,210,32,29,22,106,66,145,225,1650
5017,Power_Boss_Chapter2_02_02_02,Scarlet Wing,14,4,"Sword, Axe, Tome, Fan, Lightning",786,175,175,29,29,22,112,66,145,0,0
5018,Power_Boss_Chapter2_02_01_03,Jurgen,18,9,"Sword, Axe, Bow, Tome, Dark",5921,215,215,36,32,25,106,66,147,250,1800
5019,Power_Boss_Chapter2_02_02_03,Scarlet Wing,16,4,"Sword, Axe, Tome, Fan, Lightning",852,180,180,32,32,25,112,66,147,0,0
5020,Power_Boss_Chapter3_01_02,Snow Yak,16,6,"Sword, Axe, Fire, Light",3150,180,180,32,26,19,93,79,148,150,1000
5021,Power_Boss_Chapter3_01_03,Snow Yak,17,7,"Sword, Axe, Fire, Light",3428,195,195,32,26,19,93,79,148,175,1200
5190,Power_Boss_Chapter3_01_04,Snow Yak,18,7,"Sword, Axe, Fire, Light",3745,210,210,36,26,19,93,79,148,200,1400
5022,Power_Boss_Chapter3_01_01,Jurgen,18,9,"Dagger, Axe, Bow, Tome, Dark",6500,235,230,36,20,18,100,95,176,300,2000
5186,Power_Boss_Chapter3_01_01_02,Jurgen,19,10,"Dagger, Axe, Bow, Tome, Dark",7000,240,235,36,20,18,105,95,176,325,2250
5187,Power_Boss_Chapter3_01_01_03,Jurgen,20,11,"Dagger, Axe, Bow, Tome, Dark",7500,245,240,38,20,18,110,95,176,350,2500
5023,Power_Boss_Chapter3_02_01,Commander Tytos,20,12,"Spear, Bow, Fan, Fire, Light",7000,250,240,38,24,27,115,93,176,0,0
5157,Power_Boss_Chapter3_02_02,Commander Tytos,22,13,"Spear, Bow, Fan, Fire, Light",7500,270,255,40,24,27,120,93,176,0,0
5158,Power_Boss_Chapter3_02_03,Commander Tytos,24,14,"Spear, Bow, Fan, Fire, Light",8000,290,270,44,24,27,125,93,176,0,0
5024,Power_Boss_Chapter3_03_01,Tytos the Thunderblade,20,14,"Spear, Bow, Fan, Fire, Light",11500,330,285,38,24,29,120,95,176,450,3500
5159,Power_Boss_Chapter3_03_02,Tytos the Thunderblade,22,15,"Spear, Bow, Fan, Fire, Light",12500,360,300,40,24,29,125,95,176,500,3750
5160,Power_Boss_Chapter3_03_03,Tytos the Thunderblade,24,16,"Spear, Bow, Fan, Fire, Light",13500,390,315,44,24,29,130,95,176,550,4000
5025,Fame_Boss_Chapter1_01_01,Aide (Vanguard),6,5,"Sword, Bow, Staff, Tome, Ice, Lightning",1880,105,105,14,16,12,78,61,107,100,1000
5026,Fame_Boss_Chapter1_02_01,Aide (Rearguard),6,5,"Spear, Dagger, Axe, Fan, Light, Dark",1461,105,105,14,16,12,78,61,107,0,0
5161,Fame_Boss_Chapter1_01_02,Aide (Vanguard),10,7,"Sword, Bow, Staff, Tome, Ice, Lightning",2600,135,135,18,17,13,78,62,124,125,1000
5162,Fame_Boss_Chapter1_02_02,Aide (Rearguard),10,7,"Spear, Dagger, Axe, Fan, Light, Dark",2000,135,135,18,17,13,78,62,124,0,0
5163,Fame_Boss_Chapter1_01_03,Aide (Vanguard),12,7,"Sword, Bow, Staff, Tome, Ice, Lightning",3100,170,170,26,19,15,83,64,131,150,1000
5164,Fame_Boss_Chapter1_02_03,Aide (Rearguard),12,7,"Spear, Dagger, Axe, Fan, Light, Dark",2500,170,170,26,19,15,83,64,131,0,0
5027,Fame_Boss_Chapter2_01_01,Francesca the Actress,14,8,"Spear, Bow, Fan, Fire, Lightning",7125,250,250,29,25,19,108,66,133,200,1500
5028,Fame_Boss_Chapter2_01_01_02,Francesca the Actress,16,10,"Spear, Bow, Fan, Fire, Lightning",7345,260,260,32,29,22,114,66,145,225,1650
5029,Fame_Boss_Chapter2_01_01_03,Francesca the Actress,18,10,"Spear, Bow, Fan, Fire, Lightning",7532,265,265,36,32,25,120,66,147,250,1800
5030,Fame_Boss_Chapter3_01_01,Auguste the Playwright,20,10,"Sword, Spear, Bow, Ice, Wind",6500,240,250,38,24,20,136,93,176,0,0
5165,Fame_Boss_Chapter3_01_02,Auguste the Playwright,22,10,"Sword, Spear, Bow, Ice, Wind",7000,260,270,40,24,20,136,93,176,0,0
5166,Fame_Boss_Chapter3_01_03,Auguste the Playwright,24,10,"Sword, Spear, Bow, Ice, Wind",7500,280,290,44,24,20,136,93,176,0,0
5031,Fame_Boss_Chapter3_02_01,Auguste the Prince of Thieves,20,13,"Sword, Spear, Bow, Ice, Wind",13000,300,310,38,26,28,136,95,176,450,3500
5167,Fame_Boss_Chapter3_02_02,Auguste the Prince of Thieves,22,15,"Sword, Spear, Bow, Ice, Wind",14500,320,330,40,26,28,136,95,176,500,3750
5168,Fame_Boss_Chapter3_02_03,Auguste the Prince of Thieves,24,15,"Sword, Spear, Bow, Ice, Wind",16000,340,350,44,26,28,136,95,176,550,4000
5032,AllMASTER_Boss_Chp1_01_01,Mesara the Thief,30,12,"Spear, Dagger, Tome, Fire, Light",13000,300,300,57,43,36,143,100,179,6000,8000
5033,AllMASTER_Boss_Chp1_01_02,Thief,30,5,"Axe, Bow, Fan, Lightning, Light",5000,225,225,57,43,36,145,96,179,0,0
5034,AllMASTER_Boss_Chp1_01_03,Thief,30,5,"Axe, Bow, Fan, Lightning, Light",5000,225,225,57,43,36,145,96,179,0,0
5035,AllMASTER_Boss_Chp2_01_01,M'suhi the Viper,35,12,"Bow, Staff, Fan, Fire, Light",20000,400,400,63,50,42,153,105,193,8000,10800
5191,AllMASTER_Boss_Chp2_01_02,Thief,35,5,"Axe, Bow, Fan, Fire, Light",3200,230,230,63,45,40,150,100,180,0,0
