m_Label,m_TypeID,m_DisplayLevel,m_BreakRate,m_MaxSLD,m_MaxHP,m_MaxSP,m_AtkP,m_DefP,m_AtkM,m_DefM,m_Agi,m_Crt,m_CrtDef,m_EquipAtk,m_ResistAilmentID,m_ResistAilment,m_TacticalAssignID,m_SkillsID,m_Exp,m_Money,m_DropReward,m_EventDropRewards,m_StatusOffset,m_Bottle,m_Name,m_Level,m_Hp,m_Shield,m_RaceIndices,m_DisplaySpecialSkillGauge,m_GenerateSpecialSkillValueOrverTurn,m_ReduceSpecialSkillValueBreak,m_MaxSpecialSkillValue,m_id,
Clif_Enemy_02a_006,d113cd,45,d100c8,9,28380,100,550,70,510,70,280,310,210,57da00,0,99000000000000000000da00,51,493,2000,405,d10805da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84300da00,c2da00,00da00,00da00,00de0023,2054,
Clif_Enemy_02b_005,d113ce,37,d100c8,6,12220,60,300,60,300,60,110,130,170,4ada00,0,99000000000000000000da00,55,518,1500,315,d10806da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82500da00,c2da00,00da00,00da00,00de0023,2055,
Clif_Enemy_02b_006,d113cf,45,d100c8,10,31790,90,460,40,460,90,150,200,210,57da00,0,99000000000000000000da00,46,463,2000,405,d10807da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81400da00,c2da00,00da00,00da00,00de0023,2056,
Clif_Enemy_03_005,d113d0,37,d100c8,9,8850,50,350,40,350,40,100,120,160,4ada00,0,99000000000000000000da00,51,492,1500,315,d10808da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82500da00,c2da00,00da00,00da00,00de0023,2057,
Clif_Enemy_03_006,d113d1,45,d100c8,11,34060,100,490,140,490,110,160,220,270,57da00,0,99000000000000000000da00,46,464,2000,405,d10809da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83800da00,c2da00,00da00,00da00,00de0023,2058,
Clif_Enemy_04_005,d113d2,37,d100c8,8,9030,50,290,30,290,30,150,160,160,4ada00,0,99000000000000000000da00,49,481,1500,315,d1080ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82800da00,c2da00,00da00,00da00,00de0023,2059,
Clif_Enemy_04_006,d113d3,45,d100c8,9,26480,90,510,60,510,60,270,290,190,57da00,0,99000000000000000000da00,49,483,2000,405,d1080bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84300da00,c2da00,00da00,00da00,00de0023,2060,
Clif_Enemy_05_005,d113d4,65,d100c8,11,41110,100,760,80,760,80,260,320,300,d1008ada00,0,99000000000000000000da00,50,488,11250,585,d1080cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80300da00,c2da00,00da00,00da00,00de0023,2061,
Clif_Enemy_05_006,d113d5,70,d100c8,11,90920,160,950,100,950,100,320,450,330,d1008ada00,0,99000000000000000000da00,53,513,11000,630,d1080dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82500da00,c2da00,00da00,00da00,00de0023,2062,
Clif_Enemy_06a_005,d113d6,65,d100c8,13,46440,90,640,120,640,120,120,210,370,d1008ada00,0,99000000000000000000da00,45,455,9000,585,d1080eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82900da00,c2da00,00da00,00da00,00de0023,2063,
Clif_Enemy_06a_006,d113d7,70,d100c8,12,101020,160,760,120,760,120,290,410,330,d1008ada00,0,99000000000000000000da00,52,504,11000,630,d1080fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80b00da00,c2da00,00da00,00da00,00de0023,2128,
Clif_Enemy_06b_005,d113d8,65,d100c8,13,45960,90,950,120,950,120,120,200,370,d1008ada00,0,99000000000000000000da00,45,456,9000,585,d10850da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82900da00,c2da00,00da00,00da00,00de0023,2129,
Clif_Enemy_06b_006,d113d9,65,d100c8,11,28000,140,450,62,750,55,257,257,342,d1008ada00,0,99000000000000000000da00,45,505,11000,630,d10851da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81b00da00,c2da00,00da00,00da00,00de0023,2130,
Clif_Enemy_07_005,d113da,65,d100c8,14,49830,100,690,130,690,130,130,220,400,d1008ada00,0,99000000000000000000da00,45,457,9000,585,d10852da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82900da00,c2da00,00da00,00da00,00de0023,2131,
Clif_Enemy_07_006,d113db,65,d100c8,11,30000,140,800,126,500,120,172,155,342,d1008ada00,0,99000000000000000000da00,52,506,11000,630,d10853da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80c00da00,c2da00,00da00,00da00,00de0023,2132,
Clif_Enemy_08_005,d113dc,38,d100c8,9,8880,60,380,40,380,40,130,150,180,4ada00,0,99000000000000000000da00,46,461,1500,315,d10854da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82200da00,c2da00,00da00,00da00,00de0023,2133,
Clif_Enemy_08_006,d113dd,45,d100c8,11,32440,100,470,100,470,150,110,210,260,57da00,0,99000000000000000000da00,47,472,2000,405,d10855da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83a00da00,c2da00,00da00,00da00,00de0023,2064,
River_Enemy_01_005,d113de,40,d100c8,8,10210,50,350,40,350,40,160,180,170,4fda00,0,99000000000000000000da00,48,477,2500,405,d10810da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82b00da00,c2da00,00da00,00da00,00de0023,2065,
River_Enemy_01_006,d113df,55,d100c8,9,40740,110,860,70,860,80,240,310,240,7dda00,0,99000000000000000000da00,53,510,4000,495,d10811da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84400da00,c2da00,00da00,00da00,00de0023,2066,
River_Enemy_02_005,d113e0,45,d100c8,10,15740,60,370,90,370,90,90,130,250,57da00,0,99000000000000000000da00,45,450,2500,405,d10812da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80800da00,c2da00,00da00,00da00,00de0023,2067,
River_Enemy_02_006,d113e1,55,d100c8,10,42800,120,840,80,840,70,230,330,260,7dda00,0,99000000000000000000da00,45,451,4000,495,d10813da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81900da00,c2da00,00da00,00da00,00de0023,2068,
River_Enemy_03_005,d113e2,42,d100c8,9,10960,60,410,40,410,40,120,160,190,53da00,0,99000000000000000000da00,46,462,2500,405,d10814da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80300da00,c2da00,00da00,00da00,00de0023,2069,
River_Enemy_03_006,d113e3,55,d100c8,10,43210,120,860,80,820,70,260,330,260,7dda00,0,99000000000000000000da00,53,511,4000,495,d10815da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84400da00,c2da00,00da00,00da00,00de0023,2070,
River_Enemy_04_005,d113e4,42,d100c8,8,11120,50,380,40,380,40,180,180,180,53da00,0,99000000000000000000da00,50,486,2500,405,d10816da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82e00da00,c2da00,00da00,00da00,00de0023,2071,
River_Enemy_04_006,d113e5,55,d100c8,9,45270,110,690,80,690,80,300,370,240,7dda00,0,99000000000000000000da00,45,452,4000,495,d10817da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82e00da00,c2da00,00da00,00da00,00de0023,2072,
River_Enemy_05_005,d113e6,60,d100c8,10,27300,90,600,50,600,50,160,270,270,d1008ada00,0,99000000000000000000da00,52,501,11250,585,d10818da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80f00da00,c2da00,00da00,00da00,00de0023,2073,
River_Enemy_05_006,d113e7,70,d100c8,10,79250,160,1000,90,900,90,290,480,330,d1008ada00,0,99000000000000000000da00,52,507,11000,630,d10819da00,93000000,92ca00000000ca3d8f5c29,0,5549c3,5549c3,5549c3,5549c3,93d103e80f00da00,c2da00,00da00,00da00,00de0023,2074,
River_Enemy_06_005,d113e8,60,d100c8,12,34450,90,750,70,750,70,160,220,280,d1008ada00,0,99000000000000000000da00,49,485,11250,585,d1081ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82f00da00,c2da00,00da00,00da00,00de0023,2075,
River_Enemy_06_006,d113e9,70,d100c8,10,84740,150,950,90,850,90,300,420,310,d1008ada00,0,99000000000000000000da00,52,508,11000,630,d1081bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80c00da00,c2da00,00da00,00da00,00de0023,2076,
River_Enemy_07_005,d113ea,45,d100c8,7,17580,70,390,70,390,70,130,150,200,57da00,0,99000000000000000000da00,54,514,2500,405,d1081cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82d00da00,c2da00,00da00,00da00,00de0023,2077,
River_Enemy_07_006,d113eb,55,d100c8,9,40330,110,910,90,840,60,240,310,240,7dda00,0,99000000000000000000da00,51,496,4000,495,d1081dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84500da00,c2da00,00da00,00da00,00de0023,2080,
Desert_Enemy_01_005,d113ec,47,d100fa,12,17290,60,390,90,390,90,90,140,250,5cda00,0,99000000000000000000da00,48,478,2500,405,d10820da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83000da00,c2da00,00da00,00da00,00de0023,2081,
Desert_Enemy_01_006,d113ed,55,d100fa,10,41980,120,890,80,840,80,250,320,250,7dda00,0,99000000000000000000da00,45,453,4000,495,d10821da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84600da00,c2da00,00da00,00da00,00de0023,2082,
Desert_Enemy_02_005,d113ee,50,d100fa,13,22150,80,580,100,580,100,100,160,300,66da00,0,99000000000000000000da00,46,465,2500,405,d10822da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82100da00,c2da00,00da00,00da00,00de0023,2083,
Desert_Enemy_02_006,d113ef,55,d100fa,9,39510,110,890,70,850,70,240,300,240,7dda00,0,99000000000000000000da00,48,479,4000,495,d10823da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81300da00,c2da00,00da00,00da00,00de0023,2084,
Desert_Enemy_03_005,d113f0,50,d100fa,10,16620,80,470,50,470,50,160,190,230,66da00,0,99000000000000000000da00,52,499,2500,405,d10824da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80f00da00,c2da00,00da00,00da00,00de0023,2085,
Desert_Enemy_03_006,d113f1,55,d100fa,8,32800,110,850,60,850,70,210,340,240,7dda00,0,99000000000000000000da00,45,454,4000,495,d10825da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84600da00,c2da00,00da00,00da00,00de0023,2096,
Mount_Enemy_01_005,d113f2,52,d100fa,9,19330,70,530,50,530,50,190,230,220,71da00,0,99000000000000000000da00,49,484,5000,495,d10830da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83100da00,c2da00,00da00,00da00,00de0023,2097,
Mount_Enemy_01_006,d113f3,65,d100fa,10,65140,150,900,80,850,80,270,440,300,d1008ada00,0,99000000000000000000da00,52,502,9000,585,d10831da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84700da00,c2da00,00da00,00da00,00de0023,2098,
Mount_Enemy_02_005,d113f4,56,d100fa,12,29260,70,520,90,520,90,100,170,320,7dda00,0,99000000000000000000da00,53,512,4000,495,d10832da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83200da00,c2da00,00da00,00da00,00de0023,2099,
Mount_Enemy_02_006,d113f5,65,d100fa,10,79000,140,880,80,880,80,370,460,290,d1008ada00,0,99000000000000000000da00,51,497,9000,585,d10833da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83e00da00,c2da00,00da00,00da00,00de0023,2100,
Mount_Enemy_03a_005,d113f6,54,d100fa,10,20310,80,610,50,610,50,160,210,240,71da00,0,99000000000000000000da00,51,494,5000,495,d10834da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83300da00,c2da00,00da00,00da00,00de0023,2101,
Mount_Enemy_03a_006,d113f7,65,d100fa,14,92450,150,810,160,810,220,210,330,390,d1008ada00,0,99000000000000000000da00,54,516,9000,585,d10835da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84800da00,c2da00,00da00,00da00,00de0023,2102,
Mount_Enemy_03b_005,d113f8,54,d100fa,11,22780,80,660,60,660,60,150,190,250,71da00,0,99000000000000000000da00,51,495,5000,495,d10836da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83300da00,c2da00,00da00,00da00,00de0023,2103,
Mount_Enemy_03b_006,d113f9,65,d100fa,10,70380,140,770,80,770,80,260,380,290,d1008ada00,0,99000000000000000000da00,48,480,9000,585,d10837da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83b00da00,c2da00,00da00,00da00,00de0023,2104,
Mount_Enemy_03c_005,d113fa,54,d100fa,9,19130,70,790,40,790,40,170,200,230,71da00,0,99000000000000000000da00,54,515,5000,495,d10838da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80500da00,c2da00,00da00,00da00,00de0023,2105,
Mount_Enemy_03c_006,d113fb,65,d100fa,10,71830,140,900,80,900,80,320,390,290,d1008ada00,0,99000000000000000000da00,45,458,9000,585,d10839da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80500da00,c2da00,00da00,00da00,00de0023,2106,
Mount_Enemy_04_005,d113fc,55,d100fa,9,21950,70,550,50,550,50,200,240,240,7dda00,0,99000000000000000000da00,52,500,5000,495,d1083ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80300da00,c2da00,00da00,00da00,00de0023,2107,
Mount_Enemy_04_006,d113fd,65,d100fa,14,98680,150,900,220,890,160,150,330,390,d1008ada00,0,99000000000000000000da00,52,503,9000,585,d1083bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82c00da00,c2da00,00da00,00da00,00de0023,2139,
Forest_Enemy_05_006_01,65,35,d100c8,1,1,1,1,1,1,1,1,0,0,01da00,0,99000000000000000000da00,47,0,0,0,d1085bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000200da00,c2da00,00da00,00da00,00de0023,2140,
Forest_Enemy_05_006_001,d11399,17,d100c8,4,3247,50,490,25,490,25,112,75,140,24da00,0,99000000000000000000da00,4,467,0,0,d1085cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003a00da00,c2da00,00da00,00da00,00de0023,2141,
Clif_Enemy_02a_005_001,d113cc,17,d100c8,5,4670,70,380,53,380,48,136,149,230,24da00,0,99000000000000000000da00,6,306,0,0,d1085dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000200da00,c2da00,00da00,00da00,00de0023,2142,
Clif_Enemy_01b_006_001,d113cb,22,d100c8,5,3422,70,400,53,400,48,134,136,214,2cda00,0,99000000000000000000da00,7,471,0,0,d1085eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003a00da00,c2da00,00da00,00da00,00de0023,2143,
Clif_Enemy_08_006_001,d113dd,22,d100c8,6,5904,90,400,65,400,60,156,170,259,2cda00,0,99000000000000000000da00,4,473,0,0,d1085fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93003a00da00,c2da00,00da00,00da00,00de0023,2144,
River_Enemy_04_005_001,d113e4,21,d100c8,6,5904,90,450,65,450,60,156,170,259,2cda00,0,99000000000000000000da00,3,330,0,0,d10860da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93002e00da00,c2da00,00da00,00da00,00de0023,2145,
Clif_Enemy_05_005_001,d113d4,32,d100c8,6,4270,84,870,51,870,46,160,157,233,42da00,0,99000000000000000000da00,3,314,0,0,d10861da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93000300da00,c2da00,00da00,00da00,00de0023,2146,
Snow_Enemy_07_005,d11403,61,d100c8,15,28000,80,800,80,800,70,180,230,370,d1008ada00,0,99000000000000000000da00,38,566,7300,520,d10862da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80200da00,c2da00,00da00,00da00,00de0023,2147,
Snow_Enemy_07_006,d11404,62,d100c8,12,70000,110,1100,70,1100,60,160,210,400,d10090da00,18,99003232323232323200da00,38,567,9000,550,d10863da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83f00da00,c2da00,00da00,00da00,00de0023,2148,
Snow_Enemy_08_005,d11405,61,d100c8,13,30000,80,860,80,860,70,230,220,370,d1008ada00,0,99000000000000000000da00,38,568,7700,495,d10864da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80400da00,c2da00,00da00,00da00,00de0023,2149,
Snow_Enemy_08_006,d11406,62,d100c8,15,82000,140,900,100,900,100,220,290,400,d10090da00,18,99003232323232323200da00,142,569,8500,600,d10865da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83800da00,c2da00,00da00,00da00,00de0023,2150,
Forest_Enemy_07_005,d11407,62,d100c8,12,34000,80,860,110,860,110,200,190,340,d10090da00,0,99000000000000000000da00,38,580,7500,530,d10866da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80500da00,c2da00,00da00,00da00,00de0023,2151,
Forest_Enemy_07_006,d11408,63,d100c8,14,70000,140,960,100,880,100,230,330,280,d10096da00,18,99000000000000000000da00,197,581,8400,580,d10867da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80500da00,c2da00,00da00,00da00,00de0023,2152,
Forest_Enemy_08a_007,d11409,62,d100c8,13,35000,90,900,70,860,70,180,300,290,d10090da00,0,99000000000000000000da00,38,582,8000,560,d10868da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84b00da00,c2da00,00da00,00da00,00de0023,2153,
Forest_Enemy_08a_008,d1140a,63,d100c8,13,80000,130,900,80,800,80,190,200,270,d10096da00,18,99000000000000000000da00,195,583,9000,620,d10869da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84b00da00,c2da00,00da00,00da00,00de0023,2156,
Forest_Enemy_09_005,d1140d,62,d100c8,13,33000,80,860,90,860,90,190,210,270,d10090da00,0,99000000000000000000da00,38,584,7800,540,d1086ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80800da00,c2da00,00da00,00da00,00de0023,2157,
Forest_Enemy_09_006,d1140e,63,d100c8,14,75000,140,920,160,920,160,170,310,370,d10096da00,18,99000000000000000000da00,196,585,8600,600,d1086bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82c00da00,c2da00,00da00,00da00,00de0023,2158,
River_Enemy_08_005_2,d1143f,63,d100c8,15,38000,126,870,90,869,80,210,240,380,d10096da00,0,99000000000000000000da00,38,599,7500,570,d1086cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81900da00,c2da00,00da00,00da00,00de0023,2159,
River_Enemy_08_006_2,d11440,64,d100c8,12,72000,128,980,100,970,90,200,280,412,d1009eda00,18,99003232323232323200da00,221,600,9200,600,d1086dda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80300da00,c2da00,00da00,00da00,00de0023,2160,
River_Enemy_09a_005,d11441,63,d100c8,13,39000,126,890,90,869,80,210,240,380,d10096da00,0,99000000000000000000da00,38,601,7700,530,d1086eda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81900da00,c2da00,00da00,00da00,00de0023,2161,
River_Enemy_09a_006,d11442,64,d100c8,15,75000,128,1010,90,1000,80,220,240,412,d1009eda00,18,99003232323232323200da00,38,602,8700,650,d1086fda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81900da00,c2da00,00da00,00da00,00de0023,2162,
River_Enemy_09b_005,d11443,63,d100c8,15,37000,126,840,100,854,90,210,250,380,d10096da00,0,99000000000000000000da00,38,603,7300,700,d10870da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82c00da00,c2da00,00da00,00da00,00de0023,2163,
River_Enemy_09b_006,d11444,64,d100c8,13,82000,128,990,90,990,80,220,280,412,d1009eda00,18,99003232323232323200da00,38,604,10000,200,d10871da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83b00da00,c2da00,00da00,00da00,00de0023,2164,
River_Enemy_10_005,d11445,63,d100c8,13,36000,126,880,80,869,70,230,270,380,d10096da00,0,99000000000000000000da00,38,605,8000,680,d10872da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80800da00,c2da00,00da00,00da00,00de0023,2165,
River_Enemy_10_006,d11446,64,d100c8,14,78000,128,980,100,980,90,200,280,412,d1009eda00,18,99003232323232323200da00,38,606,9000,620,d10873da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81d00da00,c2da00,00da00,00da00,00de0023,2166,
Plain_Enemy_07_001,d11447,10,d100c8,4,2150,20,119,19,119,16,61,66,88,12da00,0,99000000000000000000da00,17,607,375,225,d10874da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83a00da00,c2da00,00da00,00da00,00de0023,2167,
Plain_Enemy_07_002,d11448,12,d100c8,5,2172,24,124,27,124,23,91,81,97,1ada00,0,99000000000000000000da00,17,608,372,242,d10875da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e84100da00,c2da00,00da00,00da00,00de0023,2168,
Plain_Enemy_07_003,d11449,14,d100c8,5,2690,28,140,22,140,17,106,89,101,1dda00,0,99000000000000000000da00,18,609,395,267,d10876da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81500da00,c2da00,00da00,00da00,00de0023,30375,
Plain_Enemy_07_004,d15119,35,d100c8,9,11600,40,420,51,495,45,120,140,200,3fda00,0,99000000000000000000da00,18,50734,1200,315,d1506cda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83a00da00,c2da00,00da00,00da00,00de0023,2169,
Snow_Enemy_09a_005,d1144a,64,d100c8,12,39000,126,854,105,840,100,218,270,382,d1009eda00,0,99000000000000000000da00,3,297,7700,730,d10877da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83400da00,c2da00,00da00,00da00,00de0023,2170,
Snow_Enemy_09a_006,d1144b,65,d100c8,15,86000,128,965,101,981,118,242,295,422,d100a6da00,18,99000000000000000000da00,19,379,9600,720,d10878da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83600da00,c2da00,00da00,00da00,00de0023,2171,
Snow_Enemy_09b_005,d1144c,64,d100c8,14,41000,126,880,98,869,105,227,284,382,d1009eda00,0,99000000000000000000da00,3,249,8600,700,d10879da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e82e00da00,c2da00,00da00,00da00,00de0023,2172,
Snow_Enemy_09b_006,d1144d,65,d100c8,16,97000,128,1100,121,924,90,232,291,422,d100a6da00,18,99000000000000000000da00,20,415,11150,350,d1087ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e83f00da00,c2da00,00da00,00da00,00de0023,2173,
Desert_Enemy_04_005,d1144e,65,d100c8,12,42000,126,865,90,869,80,180,240,380,d100a6da00,0,99000000000000000000da00,38,622,9200,525,d10826da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80800da00,c2da00,00da00,00da00,00de0023,2174,
Desert_Enemy_04_006,d1144f,66,d100c8,14,84000,128,945,100,920,90,195,280,412,d100afda00,0,99000000000000000000da00,38,623,11000,550,d10827da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81300da00,c2da00,00da00,00da00,00de0023,2175,
Desert_Enemy_05a_005,d11450,65,d100c8,13,41000,126,840,90,869,80,200,240,380,d100a6da00,0,99000000000000000000da00,38,624,9200,525,d10828da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80b00da00,c2da00,00da00,00da00,00de0023,2176,
Desert_Enemy_05a_006,d11451,66,d100c8,15,87500,128,945,90,935,80,185,277,405,d100afda00,0,99000000000000000000da00,38,625,11000,550,d10829da00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e80c00da00,c2da00,00da00,00da00,00de0023,2177,
Desert_Enemy_05b_005,d11452,65,d100c8,12,43000,126,850,100,830,90,180,250,380,d100a6da00,0,99000000000000000000da00,38,626,9300,535,d1082ada00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81700da00,c2da00,00da00,00da00,00de0023,2178,
Desert_Enemy_05b_006,d11453,66,d100c8,14,82000,128,890,90,945,80,220,280,398,d100afda00,0,99000000000000000000da00,38,627,11500,560,d1082bda00,93000000,92ca00000000ca00000000,0,5549c3,5549c3,5549c3,5549c3,93d103e81b00da00,c2da00,00da00,00da00,00de0023,2179,
