Id,Label,Name,DisplayLevel,Shields,StartingWeaknesses,HP,PAtk,MAtk,EquipAtk,PDef,MDef,Speed,Crit,CritDef,Exp,Money
2074,River_Enemy_06_005,Mighty Riven Soldier,60,12,"Dagger, Axe, Bow, Fire, Lightning",34450,750,750,138,70,70,160,220,280,11250,585
2075,River_Enemy_06_006,Menacing Guardian Mk.II,70,10,"Sword, Dagger, Staff, Fan",84740,950,850,138,90,90,300,420,310,11000,630
2076,River_Enemy_07_005,Mighty Lord of the Flies,45,7,"Axe, Bow, Tome, Lightning, Light",17580,390,390,87,70,70,130,150,200,2500,405
2077,River_Enemy_07_006,Menacing Giant Gator,55,9,"Spear, Axe, Ice, Lightning, Dark",40330,910,840,125,90,60,240,310,240,4000,495
2080,Desert_Enemy_01_005,Mighty Cactus Roller,47,12,"Sword, Spear, Staff, Wind",17290,390,390,92,90,90,90,140,250,2500,405
2081,Desert_Enemy_01_006,Menacing Sandworm,55,10,"Spear, Axe, Wind, Light",41980,890,840,125,80,80,250,320,250,4000,495
2082,Desert_Enemy_02_005,Mighty Giant Scorpion,50,13,"Spear, Staff, Tome, Ice",22150,580,580,102,100,100,100,160,300,2500,405
2083,Desert_Enemy_02_006,Menacing Sand Lizardking I,55,9,"Bow, Staff, Ice, Dark",39510,890,850,125,70,70,240,300,240,4000,495
2084,Desert_Enemy_03_005,Mighty Flame Remnant Mk.II,50,10,"Sword, Axe, Bow, Ice",16620,470,470,102,50,50,160,190,230,2500,405
2085,Desert_Enemy_03_006,Menacing Desert Worm,55,8,"Spear, Axe, Fan, Dark",32800,850,850,125,60,70,210,340,240,4000,495
2096,Mount_Enemy_01_005,Mighty Great Falcon,52,9,"Spear, Bow, Tome, Fire",19330,530,530,113,50,50,190,230,220,5000,495
2097,Mount_Enemy_01_006,Menacing Wild Weasel,65,10,"Dagger, Axe, Ice, Lightning",65140,900,850,138,80,80,270,440,300,9000,585
2098,Mount_Enemy_02_005,Mighty Shaggy Aurochs,56,12,"Sword, Dagger, Staff, Fire, Dark",29260,520,520,125,90,90,100,170,320,4000,495
2099,Mount_Enemy_02_006,Menacing Winged Serpent,65,10,"Spear, Bow, Tome, Fire, Wind",79000,880,880,138,80,80,370,460,290,9000,585
2100,Mount_Enemy_03a_005,Mighty Highland Goat,54,10,"Spear, Staff, Fan, Wind",20310,610,610,113,50,50,160,210,240,5000,495
2101,Mount_Enemy_03a_006,Menacing Woolly Spider,65,14,"Sword, Axe, Staff, Fire, Ice",92450,810,810,138,160,220,210,330,390,9000,585
2102,Mount_Enemy_03b_005,Mighty Mountain Goat,54,11,"Sword, Spear, Staff, Lightning",22780,660,660,113,60,60,150,190,250,5000,495
2103,Mount_Enemy_03b_006,Menacing Spiked Skink,65,10,"Spear, Dagger, Staff, Dark",70380,770,770,138,80,80,260,380,290,9000,585
2104,Mount_Enemy_03c_005,Mighty Highland Ratkin V,54,9,"Bow, Tome, Fan, Ice, Light",19130,790,790,113,40,40,170,200,230,5000,495
2105,Mount_Enemy_03c_006,Menacing Highland Ratking I,65,10,"Spear, Dagger, Fan, Lightning, Light",71830,900,900,138,80,80,320,390,290,9000,585
2106,Mount_Enemy_04_005,Mighty Blood Viper,55,9,"Sword, Dagger, Tome, Ice, Wind",21950,550,550,125,50,50,200,240,240,5000,495
2107,Mount_Enemy_04_006,Menacing Gooey Slug,65,14,"Dagger, Light",98680,900,890,138,220,160,150,330,390,9000,585
2139,Forest_Enemy_05_006_01,Shambling Weed,35,1,"Spear, Axe, Fan, Fire, Lightning, Dark",1,1,1,1,1,1,1,0,0,0,0
2140,Forest_Enemy_05_006_001,Menacing Creeping Treant,17,4,"Spear, Axe, Fire, Lightning",3247,490,490,36,25,25,112,75,140,0,0
2141,Clif_Enemy_02a_005_001,Mighty Withered Wanderweed,17,5,"Sword, Axe, Fan, Fire",4670,380,380,36,53,48,136,149,230,0,0
2142,Clif_Enemy_01b_006_001,Menacing Raging Treant,22,5,"Axe, Fan, Fire, Dark",3422,400,400,44,53,48,134,136,214,0,0
2143,Clif_Enemy_08_006_001,Menacing Furious Fungoid,22,6,"Sword, Axe, Fan, Fire, Light",5904,400,400,44,65,60,156,170,259,0,0
2144,River_Enemy_04_005_001,Mighty Brigand Leader,21,6,"Axe, Tome, Ice, Light",5904,450,450,44,65,60,156,170,259,0,0
2145,Clif_Enemy_05_005_001,Mighty Ettin Snake,32,6,"Spear, Dagger, Axe, Fire",4270,870,870,66,51,46,160,157,233,0,0
2146,Snow_Enemy_07_005,Mighty Winter Wanderweed,61,15,"Sword, Axe, Staff, Fire, Lightning",28000,800,800,138,80,70,180,230,370,7300,520
2147,Snow_Enemy_07_006,Menacing Hoary Bear,62,12,"Spear, Tome, Fire, Lightning",70000,1100,1100,144,70,60,160,210,400,9000,550
2148,Snow_Enemy_08_005,Mighty Hoary Howler,61,13,"Spear, Dagger, Bow, Fire, Lightning, Light",30000,860,860,138,80,70,230,220,370,7700,495
2149,Snow_Enemy_08_006,Menacing Reptalios,62,15,"Axe, Staff, Dark",82000,900,900,144,100,100,220,290,400,8500,600
2150,Forest_Enemy_07_005,Mighty Forest Ratkin IV,62,12,"Dagger, Staff, Fire, Dark",34000,860,860,144,110,110,200,190,340,7500,530
2151,Forest_Enemy_07_006,Menacing Forest Ratking I,63,14,"Sword, Dagger, Fire, Lightning",70000,960,880,150,100,100,230,330,280,8400,580
2152,Forest_Enemy_08a_007,Mighty Combatant (Apothecary),62,13,"Bow, Fan, Ice, Wind",35000,900,860,144,70,70,180,300,290,8000,560
2153,Forest_Enemy_08a_008,Menacing Combatant (Warrior),63,13,"Dagger, Bow, Lightning, Dark",80000,900,800,150,80,80,190,200,270,9000,620
2156,Forest_Enemy_09_005,Mighty Assassin Bug,62,13,"Dagger, Tome, Fire, Wind",33000,860,860,144,90,90,190,210,270,7800,540
2157,Forest_Enemy_09_006,Menacing Icky Slug,63,14,"Bow, Tome, Fire, Lightning, Light",75000,920,920,150,160,160,170,310,370,8600,600
2158,River_Enemy_08_005_2,Mighty River Froggen III,63,15,"Sword, Bow, Ice, Lightning",38000,870,869,150,90,80,210,240,380,7500,570
2159,River_Enemy_08_006_2,Menacing Ettin Ophidian,64,12,"Spear, Fan, Ice, Wind",72000,980,970,158,100,90,200,280,412,9200,600
2160,River_Enemy_09a_005,Mighty River Froggen V,63,13,"Staff, Lightning, Dark",39000,890,869,150,90,80,210,240,380,7700,530
2161,River_Enemy_09a_006,Menacing River Froggen II,64,15,"Axe, Staff, Lightning, Dark",75000,1010,1000,158,90,80,220,240,412,8700,650
2162,River_Enemy_09b_005,Mighty Sea Slug,63,15,"Fire, Wind, Dark",37000,840,854,150,100,90,210,250,380,7300,700
2163,River_Enemy_09b_006,Menacing Plains Drake,64,13,"Spear, Bow, Fire",82000,990,990,158,90,80,220,280,412,10000,200
2164,River_Enemy_10_005,Mighty Slayer Bug,63,13,"Sword, Tome, Wind",36000,880,869,150,80,70,230,270,380,8000,680
2165,River_Enemy_10_006,Menacing Reaper Crab,64,14,"Dagger, Axe, Lightning",78000,980,980,158,100,90,200,280,412,9000,620
2166,Plain_Enemy_07_001,Sturdy Creeping Treant,10,4,"Sword, Dagger, Axe, Fire, Ice",2150,119,119,18,19,16,61,66,88,375,225
2167,Plain_Enemy_07_002,Sturdy Rock Tortoise,12,5,"Staff, Tome, Fire, Wind, Light",2172,124,124,26,27,23,91,81,97,372,242
2168,Plain_Enemy_07_003,Sturdy War Wolf,14,5,"Spear, Bow, Fan, Lightning, Dark",2690,140,140,29,22,17,106,89,101,395,267
30375,Plain_Enemy_07_004,Durable Peek-a-Boo,35,9,"Sword, Dagger, Axe, Fire, Lightning",11600,420,495,63,51,45,120,140,200,1200,315
2169,Snow_Enemy_09a_005,Mighty Test Subject (Brigand),64,12,"Sword, Dagger, Fan, Wind, Light",39000,854,840,158,105,100,218,270,382,7700,730
2170,Snow_Enemy_09a_006,Menacing Test Subject (Beast),65,15,"Dagger, Fan, Wind",86000,965,981,166,101,118,242,295,422,9600,720
2171,Snow_Enemy_09b_005,Mighty Test Subject (Bandit),64,14,"Spear, Bow, Fan, Lightning, Light",41000,880,869,158,98,105,227,284,382,8600,700
2172,Snow_Enemy_09b_006,#Menacing Test Subject (Giant Beast),65,16,"Axe, Tome, Fire",97000,1100,924,166,121,90,232,291,422,11150,350
2173,Desert_Enemy_04_005,Mighty Assassin Bug (Silversand),65,12,"Sword, Fan, Lightning, Light",42000,865,869,166,90,80,180,240,380,9200,525
2174,Desert_Enemy_04_006,Menacing Silversand Lizardking I,66,14,"Spear, Fan, Ice, Lightning",84000,945,920,175,100,90,195,280,412,11000,550
2175,Desert_Enemy_05a_005,Mighty Silver Wind Sentinel,65,13,"Spear, Axe, Tome, Lightning, Dark",41000,840,869,166,90,80,200,240,380,9200,525
2176,Desert_Enemy_05a_006,Menacing Gold Flame Guardian,66,15,"Dagger, Staff, Ice, Dark",87500,945,935,175,90,80,185,277,405,11000,550
2177,Desert_Enemy_05b_005,Mighty Insurgent (Axe),65,12,"Dagger, Axe, Tome, Light",43000,850,830,166,100,90,180,250,380,9300,535
2178,Desert_Enemy_05b_006,Menacing Gold Wind Curator,66,14,"Spear, Bow, Lightning",82000,890,945,175,90,80,220,280,398,11500,560
2179,Desert_Enemy_06_005,Mighty Ivory Ettin Snake,65,13,"Spear, Dagger, Axe, Fire, Wind",43000,880,869,166,80,70,185,270,380,9300,535
2180,Desert_Enemy_06_006,Menacing Silversand Winged Serpent,66,15,"Dagger, Axe, Lightning",91500,1000,1000,175,100,90,225,278,419,11500,560
2211,Other_Enemy_ClbBD_01a_005,#Otherworld Mighty River Froggen III,23,6,"Sword, Bow, Ice, Lightning",4880,296,296,44,42,37,119,130,204,355,225
2212,Other_Enemy_ClbBD_01a_006,Otherworld Menacing River Frogking I,25,7,"Spear, Staff, Tome, Ice, Wind",10129,341,341,49,44,39,125,152,231,380,255
2213,Other_Enemy_ClbBD_01b_005,Otherworld Mighty Flatlands Frogking II,38,8,"Dagger, Tome, Ice, Lightning, Dark",9865,440,440,67,61,55,156,170,261,1500,342
2214,Other_Enemy_ClbBD_01b_006,Menacing Minotaur,40,9,"Sword, Bow, Staff, Fire, Lightning, Light",17718,646,646,71,55,49,170,166,291,1650,360
2215,Other_Enemy_ClbBD_01c_005,Otherworld Mighty River Frogking III,53,10,"Sword, Spear, Bow, Staff, Wind, Dark",28168,695,695,102,81,74,170,218,331,3900,477
2216,Other_Enemy_ClbBD_01c_006,Menacing Rusalka (Body),55,11,"Staff, Tome, Fan, Lightning, Light",24787,630,630,113,75,67,160,252,374,4100,495
2217,Other_Enemy_ClbBD_01c_007,Rusalka,55,5,"Staff, Tome, Fan, Lightning, Light",9157,504,504,113,68,61,160,211,331,0,0
30244,BF_Clif_Enemy_01a_005,Mighty Laughing Hyaena,32,9,"Axe, Bow, Tome, Fire",6540,280,280,66,40,40,110,130,160,1500,315
30245,BF_Clif_Enemy_01a_006,Menacing King Condor,45,9,"Dagger, Bow, Tome, Fire, Lightning",25540,730,730,87,60,60,220,270,210,2000,405
30246,BF_Clif_Enemy_01b_005,Mighty Lloris,34,8,"Dagger, Fan, Fire, Wind",7120,400,400,66,30,30,120,130,150,1500,315
30247,BF_Clif_Enemy_01b_006,Menacing Raging Treant,45,11,"Axe, Fan, Fire, Dark",33730,480,480,87,120,120,130,210,270,2000,405
30248,BF_Clif_Enemy_02a_005,Mighty Withered Wanderweed,35,10,"Sword, Axe, Fan, Fire",10260,280,280,70,70,70,80,110,220,1500,315
30249,BF_Clif_Enemy_02a_006,Menacing Giant Eagle,45,9,"Spear, Bow, Fan, Fire, Wind",28380,550,510,87,70,70,280,310,210,2000,405
30250,BF_Clif_Enemy_02b_005,Mighty Hatchling,37,6,"Sword, Spear, Staff, Tome",12220,300,300,74,60,60,110,130,170,1500,315
30251,BF_Clif_Enemy_02b_006,Menacing Lightning Elemental,45,10,"Tome, Ice, Wind, Light",31790,460,460,87,40,90,150,200,210,2000,405
30252,BF_Clif_Enemy_03_005,Mighty Crawly Fledgling,37,9,"Spear, Axe, Staff, Ice",8850,350,350,74,40,40,100,120,160,1500,315
30253,BF_Clif_Enemy_03_006,Menacing Killer Chameleon,45,11,"Dagger, Bow, Ice, Light",34060,490,490,87,140,110,160,220,270,2000,405
30254,BF_Clif_Enemy_04_005,Mighty Great Condor,37,8,"Dagger, Axe, Tome, Fire, Lightning",9030,290,290,74,30,30,150,160,160,1500,315
30255,BF_Clif_Enemy_04_006,Menacing Carmine Eagle,45,9,"Spear, Bow, Staff, Ice, Wind",26480,510,510,87,60,60,270,290,190,2000,405
30256,BF_Clif_Enemy_05_005,Mighty Ettin Snake,65,11,"Spear, Dagger, Axe, Fire",41110,760,760,138,80,80,260,320,300,11250,585
30257,BF_Clif_Enemy_05_006,Menacing Dreadwing,70,11,"Sword, Spear, Bow, Wind, Light",90920,950,950,138,100,100,320,450,330,11000,630
30258,BF_Clif_Enemy_08_005,Mighty Brawler Bones,38,9,"Staff, Tome, Fire, Lightning, Wind",8880,380,380,74,40,40,130,150,180,1500,315
30259,BF_Clif_Enemy_08_006,Menacing Furious Fungoid,45,11,"Sword, Axe, Fan, Fire, Light",32440,470,470,87,100,150,110,210,260,2000,405
30260,BF_Enemy_HD_Rank05_L_Zako01,Skywing,55,11,"Spear, Bow, Tome, Lightning, Dark",23000,850,850,113,230,250,220,162,267,13000,27000
30261,BF_Snow_Enemy_01a_005,Mighty Snow Fox,11,4,"Sword, Staff, Tome, Fire, Lightning",2510,120,120,25,10,10,110,100,110,20,90
30262,BF_Snow_Enemy_01a_006,Menacing Ice Elemental,15,6,"Tome, Fire, Lightning, Light",8850,160,160,32,30,50,100,110,130,60,135
30263,BF_Snow_Enemy_01b_005,Mighty Dark Sentinel,11,5,"Sword, Staff, Fan, Lightning, Light",2570,140,140,25,20,20,80,80,120,20,90
30264,BF_Snow_Enemy_01b_006,Menacing Senior Fellow I,15,6,"Dagger, Fan, Ice, Light",8760,200,200,32,20,60,90,100,130,60,135
30265,BF_Snow_Enemy_02_005,Mighty Shadow Wisp,12,6,"Spear, Dagger, Axe, Ice, Wind, Light",3520,150,150,29,10,30,70,80,130,38,108
30266,BF_Snow_Enemy_02_006,Menacing Ice Lizardman IV,25,7,"Dagger, Fan, Wind",9140,330,330,54,30,30,140,150,130,300,225
30267,BF_Snow_Enemy_03_005,Mighty Majestic Snow Marmot,14,5,"Sword, Axe, Staff, Fire, Light",3270,150,150,32,20,20,120,110,120,38,108
30268,BF_Snow_Enemy_03_006,Menacing Snow Yak,25,8,"Sword, Spear, Axe, Ice, Lightning",13340,300,300,54,80,80,90,130,180,300,225
30269,BF_Snow_Enemy_04a_005,Mighty High Wolf,17,5,"Sword, Spear, Bow, Lightning, Dark",3300,170,170,36,20,20,80,80,110,75,135
30270,BF_Snow_Enemy_04a_006,Menacing Snow Lizard,25,8,"Bow, Tome, Fire, Dark",12440,230,230,54,80,80,100,120,170,300,225
30271,BF_Snow_Enemy_04b_005,Mighty Dark Sentinel Mk.II,17,5,"Sword, Spear, Axe, Fire, Light",3740,170,170,36,30,40,80,70,110,75,135
30272,BF_Snow_Enemy_04b_006,Menacing Accursed Armor,25,5,"Bow, Fan, Fire, Wind",13620,280,280,54,60,60,120,130,130,300,225
30273,BF_Snow_Enemy_06a_005,Mighty Ice Sentinel,23,6,"Dagger, Staff, Tome, Fire, Lightning",4670,250,250,49,40,40,80,80,130,375,225
30274,BF_Snow_Enemy_06a_006,Menacing Snow Leopard,35,9,"Sword, Axe, Ice, Light",15230,380,380,70,50,50,180,200,170,1200,315
30275,BF_Snow_Enemy_06b_005,Mighty Ice Guardian,23,6,"Sword, Tome, Fire, Lightning",4470,270,270,49,40,20,110,100,140,375,225
30276,BF_Snow_Enemy_06b_006,Menacing Research Fellow,35,9,"Sword, Axe, Ice, Light",21100,440,440,70,40,90,110,170,180,1200,315
30277,BF_Snow_Enemy_05a_005,Mighty Frost Fox,20,5,"Sword, Staff, Tome, Fire, Lightning",4280,170,170,42,20,20,130,110,120,375,225
30278,BF_Snow_Enemy_05a_006,Menacing Frostwing Serpent,35,9,"Staff, Tome, Lightning",19690,490,490,70,40,80,140,160,170,1200,315
30279,BF_Snow_Enemy_05b_005,Mighty Ice Wisp,17,6,"Sword, Fan, Fire, Lightning, Dark",4770,150,150,36,20,60,70,80,140,75,135
30280,BF_Snow_Enemy_05b_006,Menacing Frost Bear,25,7,"Axe, Tome, Fire",12440,330,330,54,90,30,100,120,140,300,225
30281,BF_Enemy_HD_Rank01_L_Zako01,Greater Dreadwolf,35,9,"Dagger, Bow, Fan, Fire, Dark",6000,610,610,63,210,210,151,128,213,2800,16000
30282,BF_Forest_Enemy_01a_005,Mighty Marmot,11,5,"Sword, Axe, Staff, Fire, Light",2440,140,140,25,20,20,80,80,120,20,90
30283,BF_Forest_Enemy_01a_006,Menacing Manticore,15,5,"Dagger, Fan, Wind",7370,180,180,32,30,30,170,160,120,60,135
30284,BF_Forest_Enemy_01b_005,Mighty Scaled Viper,11,5,"Dagger, Staff, Tome, Lightning",2640,130,130,25,20,20,120,110,120,20,90
30285,BF_Forest_Enemy_01b_006,Menacing Demon Deer,15,4,"Sword, Spear, Bow, Lightning, Dark",6060,230,230,32,20,20,130,120,110,60,135
30286,BF_Forest_Enemy_02_005,Mighty Gabbrodillo,12,5,"Sword, Spear, Bow, Ice, Dark",3190,110,110,29,40,40,50,70,140,38,108
30287,BF_Forest_Enemy_02_006,Menacing Forest Ratkin IV,25,7,"Axe, Tome, Lightning, Dark",9910,360,360,54,40,40,150,160,140,300,225
30288,BF_Forest_Enemy_03_005,Mighty Rampant Weed,14,4,"Spear, Dagger, Bow, Ice, Dark",3170,150,150,32,10,10,70,70,110,38,108
30289,BF_Forest_Enemy_03_006,Menacing Reptalion,25,5,"Axe, Staff, Dark",14030,240,240,54,70,70,130,140,140,300,225
30290,BF_Forest_Enemy_04a_005,Mighty Thunder Sentinel,17,5,"Sword, Dagger, Axe, Ice, Wind",3850,180,180,36,30,30,80,80,120,75,135
30291,BF_Forest_Enemy_04a_006,Menacing Guard Dog,25,6,"Sword, Bow, Fire, Ice",9630,370,320,54,40,40,160,150,140,300,225
30292,BF_Forest_Enemy_04b_005,Mighty Bodyguard,17,4,"Dagger, Staff, Tome, Lightning",3020,210,210,36,20,20,70,90,110,75,135
30293,BF_Forest_Enemy_04b_006,Menacing Thunder Sentinel Mk.II,25,6,"Spear, Fan, Ice, Wind",10260,270,270,54,40,40,120,130,130,300,225
30294,BF_Forest_Enemy_06a_005,Herminia's Mighty Soldier II,23,6,"Sword, Axe, Fire, Light",5160,210,210,49,30,30,130,120,140,375,225
30295,BF_Forest_Enemy_06a_006,Menacing Shield Wielder,35,9,"Dagger, Fan, Wind",19290,320,320,70,90,90,120,160,210,1200,315
30296,BF_Forest_Enemy_06b_005,Mighty Shadow Bat,23,6,"Spear, Bow, Ice, Dark",4510,270,270,49,30,30,100,100,140,375,225
30297,BF_Forest_Enemy_06b_006,Menacing Sticky Slug,35,10,"Tome, Fan, Fire, Wind",20100,400,400,70,100,100,90,170,220,1200,315
30298,BF_Forest_Enemy_05_005,Mighty Mortal Mushroom,20,6,"Staff, Tome, Fire",4090,210,210,42,30,30,80,100,130,375,225
30299,BF_Forest_Enemy_05_006,Menacing Creeping Treant,35,9,"Spear, Axe, Fire, Lightning",19890,330,330,70,90,90,100,160,210,1200,315
30300,BF_Enemy_HD_Rank02_L_Zako01,Flesh-eating Plant,40,10,"Sword, Axe, Fan, Fire, Ice",8260,590,590,71,170,220,170,134,227,4200,18000
30301,BF_Plain_Enemy_01a_005,Mighty Thespian (Dancer),11,5,"Sword, Dagger, Staff, Lightning, Wind",2590,140,140,25,10,30,90,90,120,20,90
30302,BF_Plain_Enemy_01a_006,Menacing Thespian (Warrior),15,4,"Sword, Axe, Ice, Light",6100,230,230,32,30,20,100,140,110,75,135
30303,BF_Plain_Enemy_01b_005,Mighty Fire Sentinel,11,5,"Sword, Spear, Axe, Ice, Light",2340,140,170,25,20,20,90,90,120,20,90
30304,BF_Plain_Enemy_01b_006,Menacing Thespian (Leader),15,5,"Sword, Axe, Lightning, Wind",8000,150,150,32,20,40,90,100,120,75,135
30305,BF_Plain_Enemy_02_005,Mighty Aggressive Ant,12,4,"Sword, Dagger, Bow, Wind, Dark",2680,140,140,29,10,10,70,70,110,38,108
30306,BF_Plain_Enemy_02_006,Menacing Flatlands Froggen IV,25,7,"Sword, Axe, Fan, Fire, Ice",10010,360,360,54,40,40,130,170,140,300,225
30307,BF_Plain_Enemy_03_005,Mighty Shaggy Meep,14,6,"Sword, Axe, Bow, Fire, Dark",4000,130,130,32,50,50,60,80,160,38,108
30308,BF_Plain_Enemy_03_006,Menacing Bloody Bull,25,7,"Dagger, Staff, Lightning, Light",11440,330,260,54,70,30,130,120,140,300,225
30309,BF_Plain_Enemy_04_005,Mighty Wind Sentinel,17,5,"Sword, Spear, Axe, Lightning, Dark",3780,170,170,36,30,40,80,70,110,75,135
30310,BF_Plain_Enemy_04_006,Menacing Wind Elemental,25,8,"Tome, Fire, Lightning, Dark",12950,210,320,54,40,70,110,130,150,300,225
30311,BF_Plain_Enemy_06a_005,Mighty Thespian (Lecturer),23,6,"Sword, Fan, Ice, Wind",5670,190,230,49,10,60,70,80,140,375,225
30312,BF_Plain_Enemy_06a_006,Menacing Thespian (Ruffian),35,7,"Sword, Staff, Tome, Lightning",12990,510,510,70,40,40,150,210,160,1200,315
30313,BF_Plain_Enemy_06b_005,Mighty Fire Guardian,23,6,"Dagger, Fan, Ice, Wind",4560,250,220,49,40,20,100,110,140,375,225
30314,BF_Plain_Enemy_06b_006,Menacing Thespian (Guard),35,10,"Tome, Fan, Lightning",20300,340,340,70,100,100,120,170,220,1200,315
30315,BF_Plain_Enemy_05_005,Mighty Red Viper,20,6,"Axe, Bow, Ice, Dark",3900,250,200,42,30,30,100,100,130,375,225
30316,BF_Plain_Enemy_05_006,Menacing Ettin Asp,35,8,"Sword, Axe, Fire, Light",16240,400,400,70,50,50,150,170,160,1200,315
30317,BF_Enemy_HD_Rank03_L_Zako01,Admiral,45,11,"Dagger, Bow, Staff, Ice, Wind",13200,570,570,79,260,210,144,148,241,6500,20000
30318,BF_Sea_Enemy_01a_005,Mighty Barnacle Crab,30,9,"Sword, Spear, Tome, Lightning",8070,370,320,63,70,70,70,100,200,375,252
30319,BF_Sea_Enemy_01a_006,Menacing Barnacle Tortoise,35,10,"Axe, Staff, Tome, Lightning",19490,320,320,70,110,90,90,160,210,1200,315
30320,BF_Sea_Enemy_01b_005,Mighty Brine Anemone,30,8,"Dagger, Axe, Bow, Fan, Wind",6170,240,240,63,40,40,110,130,150,375,252
30321,BF_Sea_Enemy_01b_006,Menacing Cetus Maximus,35,7,"Sword, Axe, Fire, Light",22000,480,480,70,70,90,150,160,170,1200,315
30322,BF_Sea_Enemy_02_005,Mighty Hermit Conch,26,9,"Sword, Axe, Staff, Lightning",7030,210,210,54,40,40,70,90,180,375,252
30323,BF_Sea_Enemy_02_006,Menacing Rock Tortoise,35,10,"Sword, Bow, Fan, Fire, Light",20300,340,320,70,100,100,90,170,220,1200,315
30324,BF_Sea_Enemy_03_005,Mighty Sea Scorpion,28,7,"Dagger, Staff, Tome, Lightning, Light",5300,320,280,60,20,20,90,100,140,375,252
30325,BF_Sea_Enemy_03_006,Menacing Mossy Tortoise,35,10,"Dagger, Fan, Wind",21300,340,340,70,90,100,90,170,220,1200,315
30326,BF_Sea_Enemy_04_005,Mighty Sailfish,30,7,"Sword, Axe, Staff, Tome, Lightning",6400,260,260,63,30,30,130,140,140,375,252
30327,BF_Sea_Enemy_04_006,Menacing Animated Armor,35,7,"Sword, Axe, Fire, Light",20000,480,480,70,90,70,150,170,160,1200,315
30328,BF_Enemy_HD_Rank04_L_Zako01,Abysmal One,50,10,"Sword, Spear, Axe, Lightning, Light",14000,810,810,92,310,310,154,152,253,9400,24000
30329,BF_Mount_Enemy_01_005,Mighty Great Falcon,52,9,"Spear, Bow, Tome, Fire",19330,530,530,113,50,50,190,230,220,5000,495
30330,BF_Mount_Enemy_01_006,Menacing Wild Weasel,65,10,"Dagger, Axe, Ice, Lightning",65140,900,850,138,80,80,270,440,300,9000,585
30331,BF_Mount_Enemy_02_005,Mighty Shaggy Aurochs,56,12,"Sword, Dagger, Staff, Fire, Dark",29260,520,520,125,90,90,100,170,320,4000,495
30332,BF_Mount_Enemy_02_006,Menacing Winged Serpent,65,10,"Spear, Bow, Tome, Fire, Wind",79000,880,880,138,80,80,370,460,290,9000,585
30333,BF_Mount_Enemy_03a_005,Mighty Highland Goat,54,10,"Spear, Staff, Fan, Wind",20310,610,610,113,50,50,160,210,240,5000,495
30334,BF_Mount_Enemy_03a_006,Menacing Woolly Spider,65,14,"Sword, Axe, Staff, Fire, Ice",92450,810,810,138,160,220,210,330,390,9000,585
30335,BF_Mount_Enemy_03b_005,Mighty Mountain Goat,54,11,"Sword, Spear, Staff, Lightning",22780,660,660,113,60,60,150,190,250,5000,495
30336,BF_Mount_Enemy_03b_006,Menacing Spiked Skink,65,10,"Spear, Dagger, Staff, Dark",70380,770,770,138,80,80,260,380,290,9000,585
30337,BF_Mount_Enemy_03c_005,Mighty Highland Ratkin V,54,9,"Bow, Tome, Fan, Ice, Light",19130,790,790,113,40,40,170,200,230,5000,495
30338,BF_Mount_Enemy_03c_006,Menacing Highland Ratking I,65,10,"Spear, Dagger, Fan, Lightning, Light",71830,900,900,138,80,80,320,390,290,9000,585
30339,BF_Mount_Enemy_04_005,Mighty Blood Viper,55,9,"Sword, Dagger, Tome, Ice, Wind",21950,550,550,125,50,50,200,240,240,5000,495
30340,BF_Mount_Enemy_04_006,Menacing Gooey Slug,65,14,"Dagger, Light",98680,900,890,138,220,160,150,330,390,9000,585
